Client_ID,Product_ID,Product_Name,Category,Subcategory,Price,Margin,Score,Reason,Context_Item,Context_Date
CL-627499,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-08-06
CL-627499,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-08-06
CL-628763,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Prada,2025-02-22
CL-628763,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Prada,2025-02-22
CL-628763,LEA-PRA-0068,Saffiano Metal Holder (Black),Leather Goods,Card Holder,380,209.00000000000003,200,Colección Prada,Prada,2025-02-22
CL-629717,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-21
CL-629717,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-21
CL-629717,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-10-21
CL-631064,LEA-CEL-0081,Triomphe Card Holder (Black),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-08-06
CL-631064,LEA-CEL-0082,Triomphe Card Holder (Gold),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-08-06
CL-631064,LEA-CEL-0083,Triomphe Card Holder (Beige),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-08-06
CL-631198,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-06-24
CL-631198,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-06-24
CL-631198,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-06-24
CL-631418,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2025-02-13
CL-631418,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2025-02-13
CL-631418,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2025-02-13
CL-632632,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-10-03
CL-632632,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-10-03
CL-632632,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-10-03
CL-633351,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Gucci,2025-01-21
CL-633351,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Gucci,2025-01-21
CL-633351,LEA-GUC-0043,GG Marmont Card Case (Black),Leather Goods,Card Holder,290,159.5,200,Colección Gucci,Gucci,2025-01-21
CL-634045,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-01-18
CL-634045,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-01-18
CL-634045,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-01-18
CL-635318,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-24
CL-635318,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-24
CL-635318,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-24
CL-635485,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Hermès,2024-08-03
CL-635485,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Hermès,2024-08-03
CL-635485,JEW-HER-0005,Brazalete Hermès Kelly Dog (Black/Gold),Jewelry,Bracelet,550,270.0,200,Colección Hermès,Hermès,2024-08-03
CL-637028,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-30
CL-637028,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-30
CL-637028,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-30
CL-637041,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2025-08-15
CL-637041,JEW-CHA-0001,Pendientes Chanel Vintage Coco Mark Redondos,Jewelry,Earrings,449,199.0,200,Colección Chanel,Chanel,2025-08-15
CL-637041,JEW-CHA-0002,Pendientes Chanel Vintage Perla Imitación,Jewelry,Earrings,499,219.0,200,Colección Chanel,Chanel,2025-08-15
CL-637501,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-03-10
CL-637501,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-03-10
CL-637501,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-03-10
CL-646624,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,,Louis Vuitton,2025-07-20
CL-646624,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,240,,Louis Vuitton,2025-07-20
CL-646624,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,,Louis Vuitton,2025-07-20
CL-646774,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-03-24
CL-646774,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-03-24
CL-646774,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-03-24
CL-647884,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-01
CL-647884,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-01
CL-647884,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-05-01
CL-649787,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2024-10-16
CL-649787,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Chanel,2024-10-16
CL-649787,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Chanel,2024-10-16
CL-653764,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-12-10
CL-653764,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-12-10
CL-653764,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-12-10
CL-655263,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-09-25
CL-655263,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-09-25
CL-655263,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-09-25
CL-655626,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-11-24
CL-655626,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-11-24
CL-655626,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-11-24
CL-655671,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Fendi,2024-12-05
CL-655671,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Fendi,2024-12-05
CL-655671,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Fendi,2024-12-05
CL-657006,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Celine,2024-03-23
CL-657006,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Celine,2024-03-23
CL-657006,LEA-CEL-0081,Triomphe Card Holder (Black),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2024-03-23
CL-657392,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-07-11
CL-657392,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-07-11
CL-657392,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-07-11
CL-657586,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Prada,2024-09-14
CL-657586,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Prada,2024-09-14
CL-657586,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Prada,2024-09-14
CL-657691,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Louis Vuitton,2025-02-26
CL-657691,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Louis Vuitton,2025-02-26
CL-657691,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Louis Vuitton,2025-02-26
CL-658419,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,390,Mantenimiento Anual,Prada,2025-01-03
CL-658419,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,390,Mantenimiento Anual,Prada,2025-01-03
CL-658419,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,390,Mantenimiento Anual,Prada,2025-01-03
CL-658721,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-21
CL-658721,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-21
CL-658721,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-21
CL-663533,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2025-06-18
CL-663533,JEW-CHA-0001,Pendientes Chanel Vintage Coco Mark Redondos,Jewelry,Earrings,449,199.0,200,Colección Chanel,Chanel,2025-06-18
CL-663533,JEW-CHA-0002,Pendientes Chanel Vintage Perla Imitación,Jewelry,Earrings,499,219.0,200,Colección Chanel,Chanel,2025-06-18
CL-663579,TEC-LOU-0135,iPhone 15 Pro Case (Louis Vuitton),Tech,Case,393,250.0,200,Colección Louis Vuitton,Louis Vuitton,2025-12-12
CL-663579,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,200,Colección Louis Vuitton,Louis Vuitton,2025-12-12
CL-663579,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,140,,Louis Vuitton,2025-12-12
CL-668130,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-10-13
CL-668130,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-10-13
CL-668130,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-10-13
CL-675345,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-07
CL-675345,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-07
CL-675345,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-01-07
CL-676091,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Prada,2024-10-16
CL-676091,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Prada,2024-10-16
CL-676091,LEA-PRA-0068,Saffiano Metal Holder (Black),Leather Goods,Card Holder,380,209.00000000000003,200,Colección Prada,Prada,2024-10-16
CL-676183,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-30
CL-676183,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-30
CL-676183,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-30
CL-676465,TEC-PRA-0140,AirPods Pro Case (Prada),Tech,Case,251,170.0,250,Colección Prada,Prada,2025-07-22
CL-676465,LEA-PRA-0068,Saffiano Metal Holder (Black),Leather Goods,Card Holder,380,209.00000000000003,240,Colección Prada,Prada,2025-07-22
CL-676465,LEA-PRA-0072,Triangle Logo Wallet (Black),Leather Goods,Wallet,520,286.0,240,Colección Prada,Prada,2025-07-22
CL-678979,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,240,Colección Fendi,Fendi,2025-07-20
CL-678979,LEA-FEN-0099,Baguette Card Case (Black),Leather Goods,Card Holder,310,170.5,240,Colección Fendi,Fendi,2025-07-20
CL-678979,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,240,Colección Fendi,Fendi,2025-07-20
CL-679218,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Prada,2024-08-29
CL-679218,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Prada,2024-08-29
CL-679218,LEA-PRA-0068,Saffiano Metal Holder (Black),Leather Goods,Card Holder,380,209.00000000000003,200,Colección Prada,Prada,2024-08-29
CL-683421,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-25
CL-683421,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-25
CL-683421,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-25
CL-685174,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-17
CL-685174,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-17
CL-685174,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-10-17
CL-686129,JEW-LOU-0121,Essential V Necklace (Gold),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-09-08
CL-686129,JEW-LOU-0122,Essential V Necklace (Silver),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-09-08
CL-686129,JEW-LOU-0123,Blooming Bracelet (Gold),Jewelry,Bracelet,500,300.0,350,Colección Louis Vuitton,Louis Vuitton,2024-09-08
CL-686417,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-28
CL-686417,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-28
CL-686417,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-03-28
CL-686688,LEA-PRA-0071,Saffiano Metal Holder (Red),Leather Goods,Card Holder,400,220.00000000000003,280,Colección Prada,Prada,2025-07-10
CL-686688,TEC-PRA-0139,iPhone 15 Pro Case (Prada),Tech,Case,394,250.0,280,Colección Prada,Prada,2025-07-10
CL-686688,TEC-PRA-0140,AirPods Pro Case (Prada),Tech,Case,251,170.0,280,Colección Prada,Prada,2025-07-10
CL-686725,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-12-04
CL-686725,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-12-04
CL-686725,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-12-04
CL-686764,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-26
CL-686764,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-26
CL-686764,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-05-26
CL-686858,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-01-23
CL-686858,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-01-23
CL-686858,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-01-23
CL-688369,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Gucci,2024-09-10
CL-688369,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Gucci,2024-09-10
CL-688369,LEA-GUC-0043,GG Marmont Card Case (Black),Leather Goods,Card Holder,290,159.5,200,Colección Gucci,Gucci,2024-09-10
CL-690837,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-06-12
CL-690837,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-06-12
CL-690837,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-06-12
CL-693956,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2025-01-18
CL-693956,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2025-01-18
CL-693956,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2025-01-18
CL-694266,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-01-13
CL-694266,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-01-13
CL-694266,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-01-13
CL-694722,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-01-22
CL-694722,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-01-22
CL-694722,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-01-22
CL-697688,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2025-11-18
CL-697688,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2025-11-18
CL-697688,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2025-11-18
CL-698879,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,240,Colección Fendi,Fendi,2025-05-05
CL-698879,LEA-FEN-0099,Baguette Card Case (Black),Leather Goods,Card Holder,310,170.5,240,Colección Fendi,Fendi,2025-05-05
CL-698879,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,240,Colección Fendi,Fendi,2025-05-05
CL-701409,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-01-01
CL-701409,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-01-01
CL-701409,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-01-01
CL-702617,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-20
CL-702617,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-20
CL-702617,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-20
CL-705891,JEW-LOU-0121,Essential V Necklace (Gold),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2025-05-31
CL-705891,JEW-LOU-0122,Essential V Necklace (Silver),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2025-05-31
CL-705891,JEW-LOU-0123,Blooming Bracelet (Gold),Jewelry,Bracelet,500,300.0,350,Colección Louis Vuitton,Louis Vuitton,2025-05-31
CL-706511,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Fendi,2025-01-18
CL-706511,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Fendi,2025-01-18
CL-706511,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Fendi,2025-01-18
CL-707784,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Gucci,2024-09-29
CL-707784,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Gucci,2024-09-29
CL-707784,LEA-GUC-0043,GG Marmont Card Case (Black),Leather Goods,Card Holder,290,159.5,200,Colección Gucci,Gucci,2024-09-29
CL-707951,LEA-HER-0036,Bastia Coin Purse (Black),Leather Goods,Card Holder,250,137.5,290,Colección Hermès,Hermès,2024-11-26
