CP,Provincia,Ciudad,Zona_Barrio,Renta_Oficial,Capacidad_Real,Fashion_Wallet,Perfil_Sociologico,Percentil_Nacional
07013,Baleares,Palma,Son Vida,348454,306640,139570,Global_Jetset,0.966
07013,Baleares,Palma,Son Vida,150827,132728,52614,Global_Jetset,0.7653333333333333
07013,Baleares,Palma,Son Vida,47440,53133,12816,Global_Jetset,0.05733333333333333
07013,Baleares,Palma,Son Vida,168552,148326,60413,Global_Jetset,0.811
07013,Baleares,Palma,Son Vida,199665,175705,74102,Global_Jetset,0.8696666666666667
07013,Baleares,Palma,Son Vida,128283,112889,42694,Global_Jetset,0.6756666666666666
07013,Baleares,Palma,Son Vida,251706,221501,97000,Global_Jetset,0.9216666666666666
07013,Baleares,Palma,Son Vida,246962,217326,94913,Global_Jetset,0.918
07013,Baleares,Palma,Son Vida,83499,93519,33009,Global_Jetset,0.4136666666666667
07013,Baleares,Palma,Son Vida,344056,302769,137634,Global_Jetset,0.965
07013,Baleares,Palma,Son Vida,148943,131070,51785,Global_Jetset,0.7576666666666667
07013,Baleares,Palma,Son Vida,113383,99777,36138,Global_Jetset,0.6043333333333333
07013,Baleares,Palma,Son Vida,116671,102670,37585,Global_Jetset,0.6226666666666667
07013,Baleares,Palma,Son Vida,150457,132402,52451,Global_Jetset,0.764
07013,Baleares,Palma,Son Vida,281572,247783,110141,Global_Jetset,0.9383333333333334
07013,Baleares,Palma,Son Vida,258651,227612,100056,Global_Jetset,0.9233333333333333
07013,Baleares,Palma,Son Vida,84914,95104,33802,Global_Jetset,0.428
07013,Baleares,Palma,Son Vida,92953,104108,38304,Global_Jetset,0.48233333333333334
07013,Baleares,Palma,Son Vida,400730,352643,162571,Global_Jetset,0.9763333333333334
07013,Baleares,Palma,Son Vida,81922,91752,32126,Global_Jetset,0.401
07013,Baleares,Palma,Son Vida,136944,120511,46505,Global_Jetset,0.7166666666666667
07013,Baleares,Palma,Son Vida,86449,96823,34661,Global_Jetset,0.44
07013,Baleares,Palma,Son Vida,53546,59972,16236,Global_Jetset,0.112
07013,Baleares,Palma,Son Vida,150168,132148,52324,Global_Jetset,0.7633333333333333
07013,Baleares,Palma,Son Vida,115354,101511,37005,Global_Jetset,0.613
07013,Baleares,Palma,Son Vida,407440,358547,165523,Global_Jetset,0.9766666666666667
07013,Baleares,Palma,Son Vida,988354,869751,421125,Global_Jetset,0.999
07013,Baleares,Palma,Son Vida,242184,213122,92811,Global_Jetset,0.9146666666666666
07013,Baleares,Palma,Son Vida,222927,196176,84338,Global_Jetset,0.895
07013,Baleares,Palma,Son Vida,140053,123247,47873,Global_Jetset,0.726
07013,Baleares,Palma,Son Vida,59348,66470,19485,Global_Jetset,0.181
07013,Baleares,Palma,Son Vida,172873,152128,62314,Global_Jetset,0.818
07013,Baleares,Palma,Son Vida,94113,82820,27660,Global_Jetset,0.49233333333333335
07013,Baleares,Palma,Son Vida,230306,202669,87584,Global_Jetset,0.9043333333333333
07013,Baleares,Palma,Son Vida,121384,106818,39659,Global_Jetset,0.6453333333333333
07013,Baleares,Palma,Son Vida,122469,107773,40136,Global_Jetset,0.65
07013,Baleares,Palma,Son Vida,224897,197909,85204,Global_Jetset,0.897
07013,Baleares,Palma,Son Vida,209320,184201,78350,Global_Jetset,0.8816666666666667
07013,Baleares,Palma,Son Vida,131702,115897,44198,Global_Jetset,0.6933333333333334
07013,Baleares,Palma,Son Vida,551550,485364,228932,Global_Jetset,0.991
07013,Baleares,Palma,Son Vida,58677,65718,19109,Global_Jetset,0.17366666666666666
07013,Baleares,Palma,Son Vida,167570,147462,59981,Global_Jetset,0.8086666666666666
07013,Baleares,Palma,Son Vida,125854,110752,41626,Global_Jetset,0.667
07013,Baleares,Palma,Son Vida,108763,95712,34106,Global_Jetset,0.5806666666666667
03590,Alicante,Altea,Altea Hills,96002,67201,6780,Expat_Wealth,0.503
03590,Alicante,Altea,Altea Hills,83194,58236,5435,Expat_Wealth,0.41233333333333333
03590,Alicante,Altea,Altea Hills,285188,156853,20227,Expat_Wealth,0.9406666666666667
03590,Alicante,Altea,Altea Hills,68145,47701,3855,Expat_Wealth,0.2783333333333333
03590,Alicante,Altea,Altea Hills,120256,84179,9326,Expat_Wealth,0.6383333333333333
03590,Alicante,Altea,Altea Hills,67775,47442,3816,Expat_Wealth,0.27566666666666667
03590,Alicante,Altea,Altea Hills,136803,95762,11064,Expat_Wealth,0.7156666666666667
03590,Alicante,Altea,Altea Hills,94626,66238,6635,Expat_Wealth,0.496
03590,Alicante,Altea,Altea Hills,79049,55334,5000,Expat_Wealth,0.37733333333333335
03590,Alicante,Altea,Altea Hills,31611,25289,493,Expat_Wealth,0.004
03590,Alicante,Altea,Altea Hills,36963,29571,1135,Expat_Wealth,0.01
03590,Alicante,Altea,Altea Hills,170267,93647,10747,Expat_Wealth,0.813
03590,Alicante,Altea,Altea Hills,40990,32792,1618,Expat_Wealth,0.019
03590,Alicante,Altea,Altea Hills,240936,132515,16577,Expat_Wealth,0.9133333333333333
03590,Alicante,Altea,Altea Hills,137656,96359,11153,Expat_Wealth,0.718
03590,Alicante,Altea,Altea Hills,108423,75896,8084,Expat_Wealth,0.5776666666666667
03590,Alicante,Altea,Altea Hills,236894,130291,16243,Expat_Wealth,0.9103333333333333
03590,Alicante,Altea,Altea Hills,84174,58921,5538,Expat_Wealth,0.4196666666666667
03590,Alicante,Altea,Altea Hills,133229,93260,10689,Expat_Wealth,0.7
03590,Alicante,Altea,Altea Hills,106671,74669,7900,Expat_Wealth,0.568
03590,Alicante,Altea,Altea Hills,79186,55430,5014,Expat_Wealth,0.37933333333333336
03590,Alicante,Altea,Altea Hills,65977,46184,3627,Expat_Wealth,0.253
03590,Alicante,Altea,Altea Hills,174941,96217,11132,Expat_Wealth,0.8216666666666667
03590,Alicante,Altea,Altea Hills,216006,118803,14520,Expat_Wealth,0.8886666666666667
03590,Alicante,Altea,Altea Hills,330456,181751,23962,Expat_Wealth,0.9613333333333334
03590,Alicante,Altea,Altea Hills,74491,52144,4521,Expat_Wealth,0.34
03590,Alicante,Altea,Altea Hills,235905,129748,16162,Expat_Wealth,0.9096666666666666
03590,Alicante,Altea,Altea Hills,201367,110752,13312,Expat_Wealth,0.873
03590,Alicante,Altea,Altea Hills,45454,36363,2154,Expat_Wealth,0.04033333333333333
03590,Alicante,Altea,Altea Hills,174438,95941,11091,Expat_Wealth,0.8206666666666667
03590,Alicante,Altea,Altea Hills,130000,91000,10350,Expat_Wealth,0.6843333333333333
03590,Alicante,Altea,Altea Hills,69545,48682,4002,Expat_Wealth,0.2946666666666667
03590,Alicante,Altea,Altea Hills,96841,67788,6868,Expat_Wealth,0.5093333333333333
03590,Alicante,Altea,Altea Hills,89515,62661,6099,Expat_Wealth,0.462
03590,Alicante,Altea,Altea Hills,175567,96562,11184,Expat_Wealth,0.8233333333333334
03590,Alicante,Altea,Altea Hills,72924,51047,4357,Expat_Wealth,0.327
03590,Alicante,Altea,Altea Hills,193239,106281,12642,Expat_Wealth,0.858
03590,Alicante,Altea,Altea Hills,96769,67738,6860,Expat_Wealth,0.509
03590,Alicante,Altea,Altea Hills,160251,88138,9920,Expat_Wealth,0.7936666666666666
03590,Alicante,Altea,Altea Hills,193698,106533,12679,Expat_Wealth,0.8596666666666667
03590,Alicante,Altea,Altea Hills,97821,68475,6971,Expat_Wealth,0.5146666666666667
03590,Alicante,Altea,Altea Hills,159469,87708,9856,Expat_Wealth,0.7926666666666666
03590,Alicante,Altea,Altea Hills,89285,62499,6074,Expat_Wealth,0.459
03590,Alicante,Altea,Altea Hills,123850,86695,9704,Expat_Wealth,0.6556666666666666
03590,Alicante,Altea,Altea Hills,213806,117593,14338,Expat_Wealth,0.887
03590,Alicante,Altea,Altea Hills,186218,102420,12063,Expat_Wealth,0.847
03590,Alicante,Altea,Altea Hills,119011,83308,9196,Expat_Wealth,0.6343333333333333
03590,Alicante,Altea,Altea Hills,103280,72296,7544,Expat_Wealth,0.5496666666666666
03590,Alicante,Altea,Altea Hills,175178,96348,11152,Expat_Wealth,0.8226666666666667
03590,Alicante,Altea,Altea Hills,75034,52524,4578,Expat_Wealth,0.344
03590,Alicante,Altea,Altea Hills,159161,87538,9830,Expat_Wealth,0.7913333333333333
03590,Alicante,Altea,Altea Hills,225492,124020,15303,Expat_Wealth,0.8983333333333333
03590,Alicante,Altea,Altea Hills,44027,35221,1983,Expat_Wealth,0.032
03590,Alicante,Altea,Altea Hills,64415,45090,3463,Expat_Wealth,0.24
03590,Alicante,Altea,Altea Hills,155974,85786,9567,Expat_Wealth,0.783
03590,Alicante,Altea,Altea Hills,136451,95515,11027,Expat_Wealth,0.7126666666666667
03590,Alicante,Altea,Altea Hills,42843,34274,1841,Expat_Wealth,0.026333333333333334
03590,Alicante,Altea,Altea Hills,40779,32623,1593,Expat_Wealth,0.018333333333333333
03590,Alicante,Altea,Altea Hills,210570,115813,14071,Expat_Wealth,0.883
03590,Alicante,Altea,Altea Hills,110504,77353,8302,Expat_Wealth,0.5913333333333334
03590,Alicante,Altea,Altea Hills,142354,99648,11647,Expat_Wealth,0.7343333333333333
03590,Alicante,Altea,Altea Hills,291242,160183,20727,Expat_Wealth,0.944
03590,Alicante,Altea,Altea Hills,96695,67687,6853,Expat_Wealth,0.5083333333333333
03590,Alicante,Altea,Altea Hills,94228,65959,6593,Expat_Wealth,0.49266666666666664
03590,Alicante,Altea,Altea Hills,68970,48279,3941,Expat_Wealth,0.28833333333333333
03590,Alicante,Altea,Altea Hills,136926,95848,11077,Expat_Wealth,0.716
03590,Alicante,Altea,Altea Hills,125929,88150,9922,Expat_Wealth,0.6673333333333333
03590,Alicante,Altea,Altea Hills,129636,90745,10311,Expat_Wealth,0.6823333333333333
03590,Alicante,Altea,Altea Hills,99150,69405,7110,Expat_Wealth,0.5256666666666666
03590,Alicante,Altea,Altea Hills,88055,61638,5945,Expat_Wealth,0.45
03590,Alicante,Altea,Altea Hills,214503,117976,14396,Expat_Wealth,0.8876666666666667
03590,Alicante,Altea,Altea Hills,199354,109644,13146,Expat_Wealth,0.8693333333333333
03590,Alicante,Altea,Altea Hills,117127,81988,8998,Expat_Wealth,0.6246666666666667
03590,Alicante,Altea,Altea Hills,94719,66303,6645,Expat_Wealth,0.49733333333333335
03590,Alicante,Altea,Altea Hills,34377,27502,825,Expat_Wealth,0.006
03590,Alicante,Altea,Altea Hills,117850,82495,9074,Expat_Wealth,0.6276666666666667
03590,Alicante,Altea,Altea Hills,101184,70829,7324,Expat_Wealth,0.5343333333333333
03590,Alicante,Altea,Altea Hills,100111,70078,7211,Expat_Wealth,0.5303333333333333
03590,Alicante,Altea,Altea Hills,87802,61461,5919,Expat_Wealth,0.4493333333333333
03590,Alicante,Altea,Altea Hills,38520,30816,1322,Expat_Wealth,0.013333333333333334
03590,Alicante,Altea,Altea Hills,162061,89133,10069,Expat_Wealth,0.7983333333333333
03590,Alicante,Altea,Altea Hills,80596,56417,5162,Expat_Wealth,0.39166666666666666
03590,Alicante,Altea,Altea Hills,167080,91894,10484,Expat_Wealth,0.8076666666666666
03590,Alicante,Altea,Altea Hills,89907,62934,6140,Expat_Wealth,0.4653333333333333
03590,Alicante,Altea,Altea Hills,234414,128928,16039,Expat_Wealth,0.908
03590,Alicante,Altea,Altea Hills,176424,97033,11254,Expat_Wealth,0.825
03590,Alicante,Altea,Altea Hills,39428,31542,1431,Expat_Wealth,0.014666666666666666
03590,Alicante,Altea,Altea Hills,52384,41907,2986,Expat_Wealth,0.099
03590,Alicante,Altea,Altea Hills,101331,70932,7339,Expat_Wealth,0.5363333333333333
03590,Alicante,Altea,Altea Hills,71716,50201,4230,Expat_Wealth,0.31566666666666665
03590,Alicante,Altea,Altea Hills,67381,47166,3774,Expat_Wealth,0.269
03590,Alicante,Altea,Altea Hills,66543,46580,3687,Expat_Wealth,0.25766666666666665
03590,Alicante,Altea,Altea Hills,148308,103816,12272,Expat_Wealth,0.7546666666666667
03590,Alicante,Altea,Altea Hills,79939,55957,5093,Expat_Wealth,0.387
03590,Alicante,Altea,Altea Hills,67318,47122,3768,Expat_Wealth,0.268
03590,Alicante,Altea,Altea Hills,106011,74208,7831,Expat_Wealth,0.5636666666666666
03590,Alicante,Altea,Altea Hills,190374,104706,12405,Expat_Wealth,0.854
03590,Alicante,Altea,Altea Hills,143797,100658,11798,Expat_Wealth,0.7393333333333333
03590,Alicante,Altea,Altea Hills,141719,99203,11580,Expat_Wealth,0.7306666666666667
03590,Alicante,Altea,Altea Hills,138100,96670,11200,Expat_Wealth,0.7186666666666667
03590,Alicante,Altea,Altea Hills,75077,52554,4583,Expat_Wealth,0.3446666666666667
03590,Alicante,Altea,Altea Hills,42175,33740,1761,Expat_Wealth,0.024333333333333332
03590,Alicante,Altea,Altea Hills,41056,32845,1626,Expat_Wealth,0.019666666666666666
03590,Alicante,Altea,Altea Hills,55621,44497,3374,Expat_Wealth,0.139
03590,Alicante,Altea,Altea Hills,148067,103647,12247,Expat_Wealth,0.7536666666666667
03590,Alicante,Altea,Altea Hills,89119,62383,6057,Expat_Wealth,0.4573333333333333
03590,Alicante,Altea,Altea Hills,145619,101933,11989,Expat_Wealth,0.746
03590,Alicante,Altea,Altea Hills,232748,128011,15901,Expat_Wealth,0.9063333333333333
03590,Alicante,Altea,Altea Hills,276025,151813,19471,Expat_Wealth,0.9353333333333333
03590,Alicante,Altea,Altea Hills,85986,60190,5728,Expat_Wealth,0.43633333333333335
03590,Alicante,Altea,Altea Hills,66719,46703,3705,Expat_Wealth,0.26
03590,Alicante,Altea,Altea Hills,143787,100651,11797,Expat_Wealth,0.739
03590,Alicante,Altea,Altea Hills,42480,33984,1797,Expat_Wealth,0.026
03590,Alicante,Altea,Altea Hills,120470,84329,9349,Expat_Wealth,0.639
03590,Alicante,Altea,Altea Hills,60442,42309,3046,Expat_Wealth,0.19216666666666668
03590,Alicante,Altea,Altea Hills,74662,52263,4539,Expat_Wealth,0.3413333333333333
03590,Alicante,Altea,Altea Hills,125184,87629,9844,Expat_Wealth,0.6636666666666666
03590,Alicante,Altea,Altea Hills,37355,29884,1182,Expat_Wealth,0.011333333333333334
03590,Alicante,Altea,Altea Hills,109996,76997,8249,Expat_Wealth,0.588
03590,Alicante,Altea,Altea Hills,318506,175178,22976,Expat_Wealth,0.955
03590,Alicante,Altea,Altea Hills,153504,84427,9364,Expat_Wealth,0.772
03590,Alicante,Altea,Altea Hills,55505,44404,3360,Expat_Wealth,0.13866666666666666
03590,Alicante,Altea,Altea Hills,77285,54100,4815,Expat_Wealth,0.36466666666666664
03590,Alicante,Altea,Altea Hills,55134,44107,3316,Expat_Wealth,0.133
03590,Alicante,Altea,Altea Hills,77452,54216,4832,Expat_Wealth,0.366
03590,Alicante,Altea,Altea Hills,144471,101130,11869,Expat_Wealth,0.742
03590,Alicante,Altea,Altea Hills,260793,143436,18215,Expat_Wealth,0.9253333333333333
03590,Alicante,Altea,Altea Hills,80982,56687,5203,Expat_Wealth,0.39466666666666667
03590,Alicante,Altea,Altea Hills,103184,72229,7534,Expat_Wealth,0.549
03590,Alicante,Altea,Altea Hills,70586,49410,4111,Expat_Wealth,0.30433333333333334
03590,Alicante,Altea,Altea Hills,76504,53553,4732,Expat_Wealth,0.3596666666666667
03590,Alicante,Altea,Altea Hills,142984,100089,11713,Expat_Wealth,0.7363333333333333
03590,Alicante,Altea,Altea Hills,148977,104284,12342,Expat_Wealth,0.758
03590,Alicante,Altea,Altea Hills,165770,91173,10375,Expat_Wealth,0.8056666666666666
03590,Alicante,Altea,Altea Hills,156071,85839,9575,Expat_Wealth,0.784
03590,Alicante,Altea,Altea Hills,122597,85818,9572,Expat_Wealth,0.6506666666666666
03590,Alicante,Altea,Altea Hills,103968,72778,7616,Expat_Wealth,0.5536666666666666
03590,Alicante,Altea,Altea Hills,148401,103881,12282,Expat_Wealth,0.755
03590,Alicante,Altea,Altea Hills,70107,49075,4061,Expat_Wealth,0.2996666666666667
03590,Alicante,Altea,Altea Hills,89490,62643,6096,Expat_Wealth,0.4613333333333333
03590,Alicante,Altea,Altea Hills,192591,105925,12588,Expat_Wealth,0.8566666666666667
03590,Alicante,Altea,Altea Hills,192098,105654,12548,Expat_Wealth,0.856
03590,Alicante,Altea,Altea Hills,39620,31696,1454,Expat_Wealth,0.015
03590,Alicante,Altea,Altea Hills,84737,59316,5597,Expat_Wealth,0.4256666666666667
03590,Alicante,Altea,Altea Hills,129820,90874,10331,Expat_Wealth,0.6833333333333333
03590,Alicante,Altea,Altea Hills,255308,140419,17762,Expat_Wealth,0.9226666666666666
03590,Alicante,Altea,Altea Hills,108788,76152,8122,Expat_Wealth,0.581
03590,Alicante,Altea,Altea Hills,76253,53377,4706,Expat_Wealth,0.35633333333333334
03590,Alicante,Altea,Altea Hills,98984,69289,7093,Expat_Wealth,0.5233333333333333
03590,Alicante,Altea,Altea Hills,74677,52274,4541,Expat_Wealth,0.3416666666666667
03590,Alicante,Altea,Altea Hills,132927,93049,10657,Expat_Wealth,0.699
03590,Alicante,Altea,Altea Hills,176067,96836,11225,Expat_Wealth,0.824
03590,Alicante,Altea,Altea Hills,223012,122656,15098,Expat_Wealth,0.8953333333333333
03590,Alicante,Altea,Altea Hills,220422,121232,14884,Expat_Wealth,0.8923333333333333
03590,Alicante,Altea,Altea Hills,145467,101827,11974,Expat_Wealth,0.745
03590,Alicante,Altea,Altea Hills,82785,57950,5392,Expat_Wealth,0.4101666666666667
03590,Alicante,Altea,Altea Hills,117367,82157,9023,Expat_Wealth,0.625
03590,Alicante,Altea,Altea Hills,79222,55455,5018,Expat_Wealth,0.37966666666666665
03590,Alicante,Altea,Altea Hills,261659,143912,18286,Expat_Wealth,0.9256666666666666
03590,Alicante,Altea,Altea Hills,53561,42848,3127,Expat_Wealth,0.11266666666666666
03590,Alicante,Altea,Altea Hills,61191,42834,3125,Expat_Wealth,0.20333333333333334
03590,Alicante,Altea,Altea Hills,79007,55304,4995,Expat_Wealth,0.377
03590,Alicante,Altea,Altea Hills,65816,46071,3610,Expat_Wealth,0.25166666666666665
03590,Alicante,Altea,Altea Hills,152241,83732,9259,Expat_Wealth,0.77
03590,Alicante,Altea,Altea Hills,114198,79939,8690,Expat_Wealth,0.609
03590,Alicante,Altea,Altea Hills,40926,32741,1611,Expat_Wealth,0.018666666666666668
03590,Alicante,Altea,Altea Hills,116450,81515,8927,Expat_Wealth,0.6213333333333333
03590,Alicante,Altea,Altea Hills,76240,53368,4705,Expat_Wealth,0.356
03590,Alicante,Altea,Altea Hills,57414,45931,3589,Expat_Wealth,0.15866666666666668
03590,Alicante,Altea,Altea Hills,262747,144511,18376,Expat_Wealth,0.9263333333333333
03590,Alicante,Altea,Altea Hills,177790,97785,11367,Expat_Wealth,0.8283333333333334
03590,Alicante,Altea,Altea Hills,80175,56122,5118,Expat_Wealth,0.3885
03590,Alicante,Altea,Altea Hills,191901,105545,12531,Expat_Wealth,0.855
03590,Alicante,Altea,Altea Hills,371970,204583,27387,Expat_Wealth,0.9713333333333334
03590,Alicante,Altea,Altea Hills,79916,55941,5091,Expat_Wealth,0.3863333333333333
03590,Alicante,Altea,Altea Hills,64452,45116,3467,Expat_Wealth,0.241
03590,Alicante,Altea,Altea Hills,73934,51754,4463,Expat_Wealth,0.335
03590,Alicante,Altea,Altea Hills,83873,58711,5506,Expat_Wealth,0.4166666666666667
03590,Alicante,Altea,Altea Hills,202125,111169,13375,Expat_Wealth,0.8743333333333333
03590,Alicante,Altea,Altea Hills,144088,100861,11829,Expat_Wealth,0.741
03590,Alicante,Altea,Altea Hills,135328,94730,10909,Expat_Wealth,0.7073333333333334
03590,Alicante,Altea,Altea Hills,163289,89809,10171,Expat_Wealth,0.8023333333333333
03590,Alicante,Altea,Altea Hills,176957,97326,11298,Expat_Wealth,0.8263333333333334
03590,Alicante,Altea,Altea Hills,65998,46199,3629,Expat_Wealth,0.25333333333333335
03590,Alicante,Altea,Altea Hills,16055,12844,0,Expat_Wealth,0.0003333333333333333
03590,Alicante,Altea,Altea Hills,59864,47891,3883,Expat_Wealth,0.187
03590,Alicante,Altea,Altea Hills,98301,68811,7021,Expat_Wealth,0.5203333333333333
03590,Alicante,Altea,Altea Hills,282385,155312,19996,Expat_Wealth,0.9393333333333334
03590,Alicante,Altea,Altea Hills,52128,41702,2955,Expat_Wealth,0.09633333333333334
03590,Alicante,Altea,Altea Hills,139851,97895,11384,Expat_Wealth,0.7256666666666667
03590,Alicante,Altea,Altea Hills,142258,99580,11637,Expat_Wealth,0.7336666666666667
03590,Alicante,Altea,Altea Hills,168325,92578,10586,Expat_Wealth,0.8106666666666666
03590,Alicante,Altea,Altea Hills,71193,49835,4175,Expat_Wealth,0.30866666666666664
03590,Alicante,Altea,Altea Hills,93598,65518,6527,Expat_Wealth,0.487
03590,Alicante,Altea,Altea Hills,135440,94808,10921,Expat_Wealth,0.708
03590,Alicante,Altea,Altea Hills,111518,78062,8409,Expat_Wealth,0.596
03590,Alicante,Altea,Altea Hills,93321,65324,6498,Expat_Wealth,0.4856666666666667
03590,Alicante,Altea,Altea Hills,126246,88372,9955,Expat_Wealth,0.6696666666666666
